Time,Time,ampm,Funding Interval,Funding Rate,Price
7/15/2020,11:00:00,AM,8h,0.01%,9192.836914
7/15/2020,3:00:00,AM,8h,0.01%,9192.836914
7/15/2020,7:00:00,PM,8h,0.01%,9192.836914
7/16/2020,11:00:00,AM,8h,0.01%,9132.227539
7/16/2020,3:00:00,AM,8h,0.01%,9132.227539
7/16/2020,7:00:00,PM,8h,0.01%,9132.227539
7/17/2020,11:00:00,AM,8h,0.01%,9151.392578
7/17/2020,3:00:00,AM,8h,0.01%,9151.392578
7/17/2020,7:00:00,PM,8h,0.01%,9151.392578
7/18/2020,11:00:00,AM,8h,0.01%,9159.040039
7/18/2020,3:00:00,AM,8h,0.01%,9159.040039
7/18/2020,7:00:00,PM,8h,0.01%,9159.040039
7/19/2020,11:00:00,AM,8h,0.01%,9185.817383
7/19/2020,3:00:00,AM,8h,0.01%,9185.817383
7/19/2020,7:00:00,PM,8h,0.01%,9185.817383
7/20/2020,11:00:00,AM,8h,0.01%,9164.231445
7/20/2020,3:00:00,AM,8h,0.01%,9164.231445
7/20/2020,7:00:00,PM,8h,0.01%,9164.231445
7/21/2020,11:00:00,AM,8h,0.01%,9374.887695
7/21/2020,3:00:00,AM,8h,0.01%,9374.887695
7/21/2020,7:00:00,PM,8h,0.01%,9374.887695
7/22/2020,11:00:00,AM,8h,0.01%,9525.363281
7/22/2020,3:00:00,AM,8h,0.01%,9525.363281
7/22/2020,7:00:00,PM,8h,0.01%,9525.363281
7/23/2020,11:00:00,AM,8h,0.01%,9581.072266
7/23/2020,3:00:00,AM,8h,0.01%,9581.072266
7/23/2020,7:00:00,PM,8h,0.01%,9581.072266
7/24/2020,11:00:00,AM,8h,0.01%,9536.892578
7/24/2020,3:00:00,AM,8h,0.01%,9536.892578
7/24/2020,7:00:00,PM,8h,0.01%,9536.892578
7/25/2020,11:00:00,AM,8h,0.01%,9677.113281
7/25/2020,3:00:00,AM,8h,0.01%,9677.113281
7/25/2020,7:00:00,PM,8h,0.01%,9677.113281
7/26/2020,11:00:00,AM,8h,0.07%,9905.166992
7/26/2020,3:00:00,AM,8h,0.01%,9905.166992
7/26/2020,7:00:00,PM,8h,0.05%,9905.166992
7/27/2020,11:00:00,AM,8h,0.05%,10990.87305
7/27/2020,3:00:00,AM,8h,0.09%,10990.87305
7/27/2020,7:00:00,PM,8h,0.14%,10990.87305
7/28/2020,11:00:00,AM,8h,0.10%,10912.82324
7/28/2020,3:00:00,AM,8h,0.12%,10912.82324
7/28/2020,7:00:00,PM,8h,0.08%,10912.82324
7/29/2020,11:00:00,AM,8h,0.06%,11100.46777
7/29/2020,3:00:00,AM,8h,0.07%,11100.46777
7/29/2020,7:00:00,PM,8h,0.06%,11100.46777
7/30/2020,11:00:00,AM,8h,0.07%,11111.21387
7/30/2020,3:00:00,AM,8h,0.07%,11111.21387
7/30/2020,7:00:00,PM,8h,0.08%,11111.21387
7/31/2020,11:00:00,AM,8h,0.04%,11323.4668
7/31/2020,3:00:00,AM,8h,0.04%,11323.4668
7/31/2020,7:00:00,PM,8h,0.03%,11323.4668
8/1/2020,11:00:00,AM,8h,0.05%,11759.59277
8/1/2020,3:00:00,AM,8h,0.03%,11759.59277
8/1/2020,7:00:00,PM,8h,0.10%,11759.59277
8/2/2020,11:00:00,AM,8h,0.02%,11053.61426
8/2/2020,3:00:00,AM,8h,0.04%,11053.61426
8/2/2020,7:00:00,PM,8h,0.03%,11053.61426
8/3/2020,11:00:00,AM,8h,0.04%,11246.34863
8/3/2020,3:00:00,AM,8h,0.05%,11246.34863
8/3/2020,7:00:00,PM,8h,0.03%,11246.34863
8/4/2020,11:00:00,AM,8h,0.04%,11205.89258
8/4/2020,3:00:00,AM,8h,0.03%,11205.89258
8/4/2020,7:00:00,PM,8h,0.01%,11205.89258
8/5/2020,11:00:00,AM,8h,0.02%,11747.02246
8/5/2020,3:00:00,AM,8h,0.02%,11747.02246
8/5/2020,7:00:00,PM,8h,0.04%,11747.02246
8/6/2020,11:00:00,AM,8h,0.04%,11779.77344
8/6/2020,3:00:00,AM,8h,0.04%,11779.77344
8/6/2020,7:00:00,PM,8h,0.03%,11779.77344
8/7/2020,11:00:00,AM,8h,0.02%,11601.47266
8/7/2020,3:00:00,AM,8h,0.02%,11601.47266
8/7/2020,7:00:00,PM,8h,0.01%,11601.47266
8/8/2020,11:00:00,AM,8h,0.01%,11754.0459
8/8/2020,3:00:00,AM,8h,0.01%,11754.0459
8/8/2020,7:00:00,PM,8h,0.01%,11754.0459
8/9/2020,11:00:00,AM,8h,0.01%,11675.73926
8/9/2020,3:00:00,AM,8h,0.02%,11675.73926
8/9/2020,7:00:00,PM,8h,0.01%,11675.73926
8/10/2020,11:00:00,AM,8h,0.03%,11878.11133
8/10/2020,3:00:00,AM,8h,0.13%,11878.11133
8/10/2020,7:00:00,PM,8h,0.01%,11878.11133
8/11/2020,11:00:00,AM,8h,0.06%,11410.52539
8/11/2020,3:00:00,AM,8h,0.02%,11410.52539
8/11/2020,7:00:00,PM,8h,0.01%,11410.52539
8/12/2020,11:00:00,AM,8h,0.01%,11584.93457
8/12/2020,3:00:00,AM,8h,0.01%,11584.93457
8/12/2020,7:00:00,PM,8h,0.01%,11584.93457
8/13/2020,11:00:00,AM,8h,0.01%,11784.1377
8/13/2020,3:00:00,AM,8h,0.01%,11784.1377
8/13/2020,7:00:00,PM,8h,0.02%,11784.1377
8/14/2020,11:00:00,AM,8h,0.03%,11768.87109
8/14/2020,3:00:00,AM,8h,0.04%,11768.87109
8/14/2020,7:00:00,PM,8h,0.01%,11768.87109
8/15/2020,11:00:00,AM,8h,0.02%,11865.69824
8/15/2020,3:00:00,AM,8h,0.04%,11865.69824
8/15/2020,7:00:00,PM,8h,0.02%,11865.69824
8/16/2020,11:00:00,AM,8h,0.03%,11892.80371
8/16/2020,3:00:00,AM,8h,0.05%,11892.80371
8/16/2020,7:00:00,PM,8h,0.03%,11892.80371
8/17/2020,11:00:00,AM,8h,0.09%,12254.40234
8/17/2020,3:00:00,AM,8h,0.04%,12254.40234
8/17/2020,7:00:00,PM,8h,0.12%,12254.40234
8/18/2020,11:00:00,AM,8h,0.10%,11991.2334
8/18/2020,3:00:00,AM,8h,0.08%,11991.2334
8/18/2020,7:00:00,PM,8h,0.08%,11991.2334
8/19/2020,11:00:00,AM,8h,0.02%,11758.2832
8/19/2020,3:00:00,AM,8h,0.05%,11758.2832
8/19/2020,7:00:00,PM,8h,0.02%,11758.2832
8/20/2020,11:00:00,AM,8h,0.02%,11878.37207
8/20/2020,3:00:00,AM,8h,0.01%,11878.37207
8/20/2020,7:00:00,PM,8h,0.01%,11878.37207
8/21/2020,11:00:00,AM,8h,0.01%,11592.48926
8/21/2020,3:00:00,AM,8h,0.01%,11592.48926
8/21/2020,7:00:00,PM,8h,0.01%,11592.48926
8/22/2020,11:00:00,AM,8h,0.01%,11681.8252
8/22/2020,3:00:00,AM,8h,0.01%,11681.8252
8/22/2020,7:00:00,PM,8h,0.01%,11681.8252
8/23/2020,11:00:00,AM,8h,0.01%,11664.84766
8/23/2020,3:00:00,AM,8h,0.01%,11664.84766
8/23/2020,7:00:00,PM,8h,0.01%,11664.84766
8/24/2020,11:00:00,AM,8h,0.01%,11774.5957
8/24/2020,3:00:00,AM,8h,0.01%,11774.5957
8/24/2020,7:00:00,PM,8h,0.01%,11774.5957
8/25/2020,11:00:00,AM,8h,0.04%,11366.13477
8/25/2020,3:00:00,AM,8h,0.01%,11366.13477
8/25/2020,7:00:00,PM,8h,0.02%,11366.13477
8/26/2020,11:00:00,AM,8h,0.01%,11488.36328
8/26/2020,3:00:00,AM,8h,0.01%,11488.36328
8/26/2020,7:00:00,PM,8h,0.01%,11488.36328
8/27/2020,11:00:00,AM,8h,0.01%,11323.39746
8/27/2020,3:00:00,AM,8h,0.01%,11323.39746
8/27/2020,7:00:00,PM,8h,0.01%,11323.39746
8/28/2020,11:00:00,AM,8h,0.01%,11542.5
8/28/2020,3:00:00,AM,8h,0.01%,11542.5
8/28/2020,7:00:00,PM,8h,0.01%,11542.5
8/29/2020,11:00:00,AM,8h,0.01%,11506.86523
8/29/2020,3:00:00,AM,8h,0.01%,11506.86523
8/29/2020,7:00:00,PM,8h,0.01%,11506.86523
8/30/2020,11:00:00,AM,8h,0.01%,11711.50586
8/30/2020,3:00:00,AM,8h,0.01%,11711.50586
8/30/2020,7:00:00,PM,8h,0.01%,11711.50586
8/31/2020,11:00:00,AM,8h,0.02%,11680.82031
8/31/2020,3:00:00,AM,8h,0.01%,11680.82031
8/31/2020,7:00:00,PM,8h,0.01%,11680.82031
9/1/2020,11:00:00,AM,8h,0.05%,11970.47852
9/1/2020,3:00:00,AM,8h,0.02%,11970.47852
9/1/2020,7:00:00,PM,8h,0.03%,11970.47852
9/2/2020,11:00:00,AM,8h,0.05%,11414.03418
9/2/2020,3:00:00,AM,8h,0.04%,11414.03418
9/2/2020,7:00:00,PM,8h,0.02%,11414.03418
9/3/2020,11:00:00,AM,8h,0.02%,10245.29688
9/3/2020,3:00:00,AM,8h,0.02%,10245.29688
9/3/2020,7:00:00,PM,8h,0.01%,10245.29688
9/4/2020,11:00:00,AM,8h,0.01%,10511.81348
9/4/2020,3:00:00,AM,8h,0.01%,10511.81348
9/4/2020,7:00:00,PM,8h,0.01%,10511.81348
9/5/2020,11:00:00,AM,8h,0.01%,10169.56738
9/5/2020,3:00:00,AM,8h,0.01%,10169.56738
9/5/2020,7:00:00,PM,8h,0.01%,10169.56738
9/6/2020,11:00:00,AM,8h,0.01%,10280.35156
9/6/2020,3:00:00,AM,8h,0.01%,10280.35156
9/6/2020,7:00:00,PM,8h,0.01%,10280.35156
9/7/2020,11:00:00,AM,8h,0.01%,10369.56348
9/7/2020,3:00:00,AM,8h,0.01%,10369.56348
9/7/2020,7:00:00,PM,8h,0.01%,10369.56348
9/8/2020,11:00:00,AM,8h,0.01%,10131.5166
9/8/2020,3:00:00,AM,8h,0.01%,10131.5166
9/8/2020,7:00:00,PM,8h,0.01%,10131.5166
9/9/2020,11:00:00,AM,8h,0.01%,10242.34766
9/9/2020,3:00:00,AM,8h,0.01%,10242.34766
9/9/2020,7:00:00,PM,8h,0.01%,10242.34766
9/10/2020,11:00:00,AM,8h,0.01%,10363.13867
9/10/2020,3:00:00,AM,8h,0.01%,10363.13867
9/10/2020,7:00:00,PM,8h,0.01%,10363.13867
9/11/2020,11:00:00,AM,8h,0.01%,10400.91504
9/11/2020,3:00:00,AM,8h,0.01%,10400.91504
9/11/2020,7:00:00,PM,8h,0.01%,10400.91504
9/12/2020,11:00:00,AM,8h,0.01%,10442.1709
9/12/2020,3:00:00,AM,8h,0.01%,10442.1709
9/12/2020,7:00:00,PM,8h,0.01%,10442.1709
9/13/2020,11:00:00,AM,8h,0.01%,10323.75586
9/13/2020,3:00:00,AM,8h,0.01%,10323.75586
9/13/2020,7:00:00,PM,8h,0.01%,10323.75586
9/14/2020,11:00:00,AM,8h,0.00%,10680.83789
9/14/2020,3:00:00,AM,8h,0.01%,10680.83789
9/14/2020,7:00:00,PM,8h,-0.02%,10680.83789
9/15/2020,11:00:00,AM,8h,-0.01%,10796.95117
9/15/2020,3:00:00,AM,8h,0.00%,10796.95117
9/15/2020,7:00:00,PM,8h,-0.01%,10796.95117
9/16/2020,11:00:00,AM,8h,0.00%,10974.90527
9/16/2020,3:00:00,AM,8h,0.00%,10974.90527
9/16/2020,7:00:00,PM,8h,0.00%,10974.90527
9/17/2020,11:00:00,AM,8h,0.00%,10948.99023
9/17/2020,3:00:00,AM,8h,0.00%,10948.99023
9/17/2020,7:00:00,PM,8h,0.01%,10948.99023
9/18/2020,11:00:00,AM,8h,0.00%,10944.58594
9/18/2020,3:00:00,AM,8h,0.01%,10944.58594
9/18/2020,7:00:00,PM,8h,-0.01%,10944.58594
9/19/2020,11:00:00,AM,8h,-0.01%,11094.34668
9/19/2020,3:00:00,AM,8h,-0.01%,11094.34668
9/19/2020,7:00:00,PM,8h,-0.01%,11094.34668
9/20/2020,11:00:00,AM,8h,-0.01%,10938.27148
9/20/2020,3:00:00,AM,8h,-0.01%,10938.27148
9/20/2020,7:00:00,PM,8h,-0.01%,10938.27148
9/21/2020,11:00:00,AM,8h,0.01%,10462.25977
9/21/2020,3:00:00,AM,8h,-0.01%,10462.25977
9/21/2020,7:00:00,PM,8h,0.01%,10462.25977
9/22/2020,11:00:00,AM,8h,0.01%,10538.45996
9/22/2020,3:00:00,AM,8h,0.01%,10538.45996
9/22/2020,7:00:00,PM,8h,0.00%,10538.45996
9/23/2020,11:00:00,AM,8h,-0.01%,10225.86426
9/23/2020,3:00:00,AM,8h,0.00%,10225.86426
9/23/2020,7:00:00,PM,8h,0.00%,10225.86426
9/24/2020,11:00:00,AM,8h,0.00%,10745.54883
9/24/2020,3:00:00,AM,8h,0.01%,10745.54883
9/24/2020,7:00:00,PM,8h,-0.02%,10745.54883
9/25/2020,11:00:00,AM,8h,0.01%,10702.29004
9/25/2020,3:00:00,AM,8h,0.00%,10702.29004
9/25/2020,7:00:00,PM,8h,0.01%,10702.29004
9/26/2020,11:00:00,AM,8h,0.01%,10754.4375
9/26/2020,3:00:00,AM,8h,0.01%,10754.4375
9/26/2020,7:00:00,PM,8h,0.01%,10754.4375
9/27/2020,11:00:00,AM,8h,0.01%,10774.42676
9/27/2020,3:00:00,AM,8h,0.01%,10774.42676
9/27/2020,7:00:00,PM,8h,0.01%,10774.42676
9/28/2020,11:00:00,AM,8h,0.01%,10721.32715
9/28/2020,3:00:00,AM,8h,0.01%,10721.32715
9/28/2020,7:00:00,PM,8h,0.01%,10721.32715
9/29/2020,11:00:00,AM,8h,0.01%,10848.83008
9/29/2020,3:00:00,AM,8h,0.01%,10848.83008
9/29/2020,7:00:00,PM,8h,0.01%,10848.83008
9/30/2020,11:00:00,AM,8h,0.01%,10787.61816
9/30/2020,3:00:00,AM,8h,0.01%,10787.61816
9/30/2020,7:00:00,PM,8h,0.01%,10787.61816
10/1/2020,11:00:00,AM,8h,0.01%,10623.33008
10/1/2020,3:00:00,AM,8h,0.01%,10623.33008
10/1/2020,7:00:00,PM,8h,0.00%,10623.33008
10/2/2020,11:00:00,AM,8h,0.01%,10585.16406
10/2/2020,3:00:00,AM,8h,0.00%,10585.16406
10/2/2020,7:00:00,PM,8h,0.01%,10585.16406
10/3/2020,11:00:00,AM,8h,0.01%,10565.49316
10/3/2020,3:00:00,AM,8h,0.01%,10565.49316
10/3/2020,7:00:00,PM,8h,0.00%,10565.49316
10/4/2020,11:00:00,AM,8h,0.00%,10684.42871
10/4/2020,3:00:00,AM,8h,0.01%,10684.42871
10/4/2020,7:00:00,PM,8h,0.00%,10684.42871
10/5/2020,11:00:00,AM,8h,-0.01%,10804.00098
10/5/2020,3:00:00,AM,8h,-0.01%,10804.00098
10/5/2020,7:00:00,PM,8h,0.00%,10804.00098
10/6/2020,11:00:00,AM,8h,0.01%,10621.66406
10/6/2020,3:00:00,AM,8h,-0.01%,10621.66406
10/6/2020,7:00:00,PM,8h,0.00%,10621.66406
10/7/2020,11:00:00,AM,8h,0.00%,10679.13672
10/7/2020,3:00:00,AM,8h,0.00%,10679.13672
10/7/2020,7:00:00,PM,8h,0.00%,10679.13672
10/8/2020,11:00:00,AM,8h,0.01%,10923.62793
10/8/2020,3:00:00,AM,8h,0.00%,10923.62793
10/8/2020,7:00:00,PM,8h,0.01%,10923.62793
10/9/2020,11:00:00,AM,8h,0.01%,null
10/9/2020,3:00:00,AM,8h,0.01%,null
10/9/2020,7:00:00,PM,8h,0.01%,null
10/10/2020,11:00:00,AM,8h,0.01%,11296.36133
10/10/2020,3:00:00,AM,8h,0.01%,11296.36133
10/10/2020,7:00:00,PM,8h,0.01%,11296.36133
10/11/2020,11:00:00,AM,8h,0.01%,11384.18164
10/11/2020,3:00:00,AM,8h,0.01%,11384.18164
10/11/2020,7:00:00,PM,8h,0.01%,11384.18164
10/12/2020,11:00:00,AM,8h,0.01%,null
10/12/2020,3:00:00,AM,8h,0.01%,null
10/12/2020,7:00:00,PM,8h,0.01%,null
10/13/2020,11:00:00,AM,8h,0.01%,null
10/13/2020,3:00:00,AM,8h,0.01%,null
10/13/2020,7:00:00,PM,8h,0.01%,null
10/14/2020,11:00:00,AM,8h,0.01%,11429.50684
10/14/2020,3:00:00,AM,8h,0.01%,11429.50684
10/14/2020,7:00:00,PM,8h,0.01%,11429.50684
10/15/2020,11:00:00,AM,8h,0.01%,11495.34961
10/15/2020,3:00:00,AM,8h,0.01%,11495.34961
10/15/2020,7:00:00,PM,8h,0.01%,11495.34961
10/16/2020,11:00:00,AM,8h,0.01%,11322.12305
10/16/2020,3:00:00,AM,8h,0.01%,11322.12305
10/16/2020,7:00:00,PM,8h,0.01%,11322.12305
10/17/2020,11:00:00,AM,8h,0.01%,11358.10156
10/17/2020,3:00:00,AM,8h,0.01%,11358.10156
10/17/2020,7:00:00,PM,8h,0.01%,11358.10156
10/18/2020,11:00:00,AM,8h,0.01%,11483.35938
10/18/2020,3:00:00,AM,8h,0.01%,11483.35938
10/18/2020,7:00:00,PM,8h,0.01%,11483.35938
10/19/2020,11:00:00,AM,8h,0.01%,11742.03711
10/19/2020,3:00:00,AM,8h,0.01%,11742.03711
10/19/2020,7:00:00,PM,8h,0.01%,11742.03711
10/20/2020,11:00:00,AM,8h,0.00%,11916.33496
10/20/2020,3:00:00,AM,8h,0.01%,11916.33496
10/20/2020,7:00:00,PM,8h,0.00%,11916.33496
10/21/2020,11:00:00,AM,8h,0.01%,12823.68945
10/21/2020,3:00:00,AM,8h,0.01%,12823.68945
10/21/2020,7:00:00,PM,8h,0.01%,12823.68945
10/22/2020,11:00:00,AM,8h,0.01%,12965.8916
10/22/2020,3:00:00,AM,8h,0.01%,12965.8916
10/22/2020,7:00:00,PM,8h,0.01%,12965.8916
10/23/2020,11:00:00,AM,8h,0.01%,12931.53906
10/23/2020,3:00:00,AM,8h,0.01%,12931.53906
10/23/2020,7:00:00,PM,8h,0.01%,12931.53906
10/24/2020,11:00:00,AM,8h,0.01%,13108.0625
10/24/2020,3:00:00,AM,8h,0.01%,13108.0625
10/24/2020,7:00:00,PM,8h,0.01%,13108.0625
10/25/2020,11:00:00,AM,8h,0.01%,13031.17383
10/25/2020,3:00:00,AM,8h,0.01%,13031.17383
10/25/2020,7:00:00,PM,8h,0.01%,13031.17383
10/26/2020,11:00:00,AM,8h,0.01%,13075.24805
10/26/2020,3:00:00,AM,8h,0.01%,13075.24805
10/26/2020,7:00:00,PM,8h,0.01%,13075.24805
10/27/2020,11:00:00,AM,8h,0.01%,13654.21875
10/27/2020,3:00:00,AM,8h,0.01%,13654.21875
10/27/2020,7:00:00,PM,8h,0.00%,13654.21875
10/28/2020,11:00:00,AM,8h,0.01%,13271.28516
10/28/2020,3:00:00,AM,8h,0.01%,13271.28516
10/28/2020,7:00:00,PM,8h,-0.03%,13271.28516
10/29/2020,11:00:00,AM,8h,0.00%,13437.88281
10/29/2020,3:00:00,AM,8h,-0.01%,13437.88281
10/29/2020,7:00:00,PM,8h,-0.02%,13437.88281
10/30/2020,11:00:00,AM,8h,-0.01%,13546.52246
10/30/2020,3:00:00,AM,8h,0.00%,13546.52246
10/30/2020,7:00:00,PM,8h,-0.02%,13546.52246
10/31/2020,11:00:00,AM,8h,0.01%,13780.99512
10/31/2020,3:00:00,AM,8h,-0.02%,13780.99512
10/31/2020,7:00:00,PM,8h,-0.01%,13780.99512
11/1/2020,10:00:00,AM,8h,-0.01%,13737.10938
11/1/2020,2:00:00,AM,8h,0.00%,13737.10938
11/1/2020,6:00:00,PM,8h,0.01%,13737.10938
11/2/2020,10:00:00,AM,8h,0.01%,13550.48926
11/2/2020,2:00:00,AM,8h,0.00%,13550.48926
11/2/2020,6:00:00,PM,8h,-0.02%,13550.48926
11/3/2020,10:00:00,AM,8h,-0.01%,13950.30078
11/3/2020,2:00:00,AM,8h,0.00%,13950.30078
11/3/2020,6:00:00,PM,8h,-0.01%,13950.30078
11/4/2020,10:00:00,AM,8h,-0.02%,14133.70703
11/4/2020,2:00:00,AM,8h,0.00%,14133.70703
11/4/2020,6:00:00,PM,8h,0.01%,14133.70703
11/5/2020,10:00:00,AM,8h,0.01%,15579.84863
11/5/2020,2:00:00,AM,8h,0.01%,15579.84863
11/5/2020,6:00:00,PM,8h,0.01%,15579.84863
11/6/2020,10:00:00,AM,8h,0.03%,15565.88086
11/6/2020,2:00:00,AM,8h,0.02%,15565.88086
11/6/2020,6:00:00,PM,8h,0.02%,15565.88086
11/7/2020,10:00:00,AM,8h,0.04%,14833.75391
11/7/2020,2:00:00,AM,8h,0.04%,14833.75391
11/7/2020,6:00:00,PM,8h,0.01%,14833.75391
11/8/2020,10:00:00,AM,8h,0.01%,15479.56738
11/8/2020,2:00:00,AM,8h,0.01%,15479.56738
11/8/2020,6:00:00,PM,8h,0.01%,15479.56738
11/9/2020,10:00:00,AM,8h,0.01%,15332.31543
11/9/2020,2:00:00,AM,8h,0.01%,15332.31543
11/9/2020,6:00:00,PM,8h,0.01%,15332.31543
11/10/2020,10:00:00,AM,8h,0.01%,15290.90234
11/10/2020,2:00:00,AM,8h,0.01%,15290.90234
11/10/2020,6:00:00,PM,8h,0.01%,15290.90234
11/11/2020,10:00:00,AM,8h,0.01%,15701.33984
11/11/2020,2:00:00,AM,8h,0.01%,15701.33984
11/11/2020,6:00:00,PM,8h,0.01%,15701.33984
11/12/2020,10:00:00,AM,8h,0.01%,16276.34375
11/12/2020,2:00:00,AM,8h,0.01%,16276.34375
11/12/2020,6:00:00,PM,8h,0.01%,16276.34375
11/13/2020,10:00:00,AM,8h,0.01%,16317.80859
11/13/2020,2:00:00,AM,8h,0.01%,16317.80859
11/13/2020,6:00:00,PM,8h,0.01%,16317.80859
11/14/2020,10:00:00,AM,8h,0.00%,16068.13867
11/14/2020,2:00:00,AM,8h,0.01%,16068.13867
11/14/2020,6:00:00,PM,8h,0.01%,16068.13867
11/15/2020,10:00:00,AM,8h,0.01%,15955.58789
11/15/2020,2:00:00,AM,8h,0.01%,15955.58789
11/15/2020,6:00:00,PM,8h,0.01%,15955.58789
11/16/2020,10:00:00,AM,8h,0.01%,16716.11133
11/16/2020,2:00:00,AM,8h,0.01%,16716.11133
11/16/2020,6:00:00,PM,8h,0.01%,16716.11133
11/17/2020,10:00:00,AM,8h,0.01%,17645.40625
11/17/2020,2:00:00,AM,8h,0.01%,17645.40625
11/17/2020,6:00:00,PM,8h,0.02%,17645.40625
11/18/2020,10:00:00,AM,8h,0.02%,17804.00586
11/18/2020,2:00:00,AM,8h,0.06%,17804.00586
11/18/2020,6:00:00,PM,8h,0.01%,17804.00586
11/19/2020,10:00:00,AM,8h,0.05%,17817.08984
11/19/2020,2:00:00,AM,8h,0.03%,17817.08984
11/19/2020,6:00:00,PM,8h,0.04%,17817.08984
11/20/2020,10:00:00,AM,8h,0.04%,18621.31445
11/20/2020,2:00:00,AM,8h,0.04%,18621.31445
11/20/2020,6:00:00,PM,8h,0.01%,18621.31445
11/21/2020,10:00:00,AM,8h,0.06%,18642.23242
11/21/2020,2:00:00,AM,8h,0.01%,18642.23242
11/21/2020,6:00:00,PM,8h,0.08%,18642.23242
11/22/2020,10:00:00,AM,8h,0.07%,18370.00195
11/22/2020,2:00:00,AM,8h,0.09%,18370.00195
11/22/2020,6:00:00,PM,8h,0.10%,18370.00195
11/23/2020,10:00:00,AM,8h,0.11%,18364.12109
11/23/2020,2:00:00,AM,8h,0.08%,18364.12109
11/23/2020,6:00:00,PM,8h,0.05%,18364.12109
11/24/2020,10:00:00,AM,8h,0.08%,19107.46484
11/24/2020,2:00:00,AM,8h,0.06%,19107.46484
11/24/2020,6:00:00,PM,8h,0.08%,19107.46484
11/25/2020,10:00:00,AM,8h,0.08%,18732.12109
11/25/2020,2:00:00,AM,8h,0.04%,18732.12109
11/25/2020,6:00:00,PM,8h,0.04%,18732.12109
11/26/2020,10:00:00,AM,8h,0.03%,17150.62305
11/26/2020,2:00:00,AM,8h,0.01%,17150.62305
11/26/2020,6:00:00,PM,8h,0.01%,17150.62305
11/27/2020,10:00:00,AM,8h,0.01%,17108.40234
11/27/2020,2:00:00,AM,8h,0.01%,17108.40234
11/27/2020,6:00:00,PM,8h,0.01%,17108.40234
11/28/2020,10:00:00,AM,8h,0.01%,17717.41406
11/28/2020,2:00:00,AM,8h,0.01%,17717.41406
11/28/2020,6:00:00,PM,8h,0.01%,17717.41406
11/29/2020,10:00:00,AM,8h,0.01%,18177.48438
11/29/2020,2:00:00,AM,8h,0.01%,18177.48438
11/29/2020,6:00:00,PM,8h,0.01%,18177.48438
11/30/2020,10:00:00,AM,8h,0.03%,19625.83594
11/30/2020,2:00:00,AM,8h,0.01%,19625.83594
11/30/2020,6:00:00,PM,8h,0.05%,19625.83594
12/1/2020,10:00:00,AM,8h,0.01%,18802.99805
12/1/2020,2:00:00,AM,8h,0.04%,18802.99805
12/1/2020,6:00:00,PM,8h,0.01%,18802.99805
12/2/2020,10:00:00,AM,8h,0.01%,19201.0918
12/2/2020,2:00:00,AM,8h,0.01%,19201.0918
12/2/2020,6:00:00,PM,8h,0.01%,19201.0918
12/3/2020,10:00:00,AM,8h,0.03%,19445.39844
12/3/2020,2:00:00,AM,8h,0.01%,19445.39844
12/3/2020,6:00:00,PM,8h,0.01%,19445.39844
12/4/2020,10:00:00,AM,8h,0.01%,18699.76563
12/4/2020,2:00:00,AM,8h,0.01%,18699.76563
12/4/2020,6:00:00,PM,8h,0.01%,18699.76563
12/5/2020,10:00:00,AM,8h,0.01%,19154.23047
12/5/2020,2:00:00,AM,8h,0.01%,19154.23047
12/5/2020,6:00:00,PM,8h,0.01%,19154.23047
12/6/2020,10:00:00,AM,8h,0.01%,19345.12109
12/6/2020,2:00:00,AM,8h,0.01%,19345.12109
12/6/2020,6:00:00,PM,8h,0.01%,19345.12109
12/7/2020,10:00:00,AM,8h,0.01%,19191.63086
12/7/2020,2:00:00,AM,8h,0.01%,19191.63086
12/7/2020,6:00:00,PM,8h,0.01%,19191.63086
12/8/2020,10:00:00,AM,8h,0.01%,18321.14453
12/8/2020,2:00:00,AM,8h,0.01%,18321.14453
12/8/2020,6:00:00,PM,8h,0.01%,18321.14453
12/9/2020,10:00:00,AM,8h,0.01%,18553.91602
12/9/2020,2:00:00,AM,8h,0.01%,18553.91602
12/9/2020,6:00:00,PM,8h,0.01%,18553.91602
12/10/2020,10:00:00,AM,8h,0.01%,18264.99219
12/10/2020,2:00:00,AM,8h,0.01%,18264.99219
12/10/2020,6:00:00,PM,8h,0.01%,18264.99219
12/11/2020,10:00:00,AM,8h,0.01%,18058.9043
12/11/2020,2:00:00,AM,8h,0.01%,18058.9043
12/11/2020,6:00:00,PM,8h,0.01%,18058.9043
12/12/2020,10:00:00,AM,8h,0.00%,18803.65625
12/12/2020,2:00:00,AM,8h,0.00%,18803.65625
12/12/2020,6:00:00,PM,8h,0.01%,18803.65625
12/13/2020,10:00:00,AM,8h,0.01%,19142.38281
12/13/2020,2:00:00,AM,8h,0.01%,19142.38281
12/13/2020,6:00:00,PM,8h,0.01%,19142.38281
12/14/2020,10:00:00,AM,8h,0.01%,19246.64453
12/14/2020,2:00:00,AM,8h,0.01%,19246.64453
12/14/2020,6:00:00,PM,8h,0.01%,19246.64453
12/15/2020,10:00:00,AM,8h,0.01%,19417.07617
12/15/2020,2:00:00,AM,8h,0.01%,19417.07617
12/15/2020,6:00:00,PM,8h,0.01%,19417.07617
12/16/2020,10:00:00,AM,8h,0.05%,21310.59766
12/16/2020,2:00:00,AM,8h,0.01%,21310.59766
12/16/2020,6:00:00,PM,8h,0.01%,21310.59766
12/17/2020,10:00:00,AM,8h,0.05%,22805.16211
